Num	Chr	Start	Size	Strand	ChrSize	QueryName	QueryStart	QuerySize	QueryStrand	QuerySizeTot	Info	Prob
422266	GLCHR05	4369465	70498	+	4471437	utg126_pilon	1491836	70498	-	1573360	873,1:0,6,1:0,11462,0:2,1533,0:1,426,0:1,38498,1:0,5104,0:1,9282,1:0,276,0:2,7,2:0,149,0:1,112,0:1,946,0:1,1036,0:1,647,5:0,130	mismap=1e-10
1278598	GLCHR05	4157050	213406	+	4471437	utg126_pilon	1278477	213351	-	1573360	114080,2:0,18,1:0,50,1:0,50,7:0,56904,0:1,1912,2:0,91,2:0,50,2:0,80,2:0,491,1:0,11,1:0,137,2:0,25,1:0,119,9:0,463,0:1,5,1:0,15,1:0,17,1:0,14,4:0,22,2:0,31,4:0,34,1:0,16,2:0,22,4:0,12115,3:0,26016,1:0,561	mismap=1e-10
364685	GLCHR05	4095863	60829	+	4471437	utg126_pilon	1217017	60833	-	1573360	759,0:1,7120,0:1,33,0:1,52908,0:1,9	mismap=1e-10
498600	GLCHR05	4011529	83170	+	4471437	utg126_pilon	1132499	83168	-	1573360	735,9:0,3274,1:0,52469,0:1,320,0:7,26362	mismap=1e-10
4650	GLCHR05	4100154	775	+	4471437	utg126_pilon	1129106	775	-	1573360	775	mismap=9.3e-06
52022	GLCHR05	4007758	8719	+	4471437	utg126_pilon	444254	8708	+	1573360	5260,1:0,43,1:0,169,5:0,1204,2:0,176,1:0,102,1:0,1754	mismap=1e-10
461087	GLCHR05	3924132	76855	+	4471437	utg126_pilon	1043539	76855	-	1573360	76855	mismap=1e-10
43748	GLCHR05	3912761	7312	+	4471437	utg126_pilon	529821	7305	+	1573360	3003,1:0,33,6:0,4269	mismap=1e-10
1231304	GLCHR05	3711795	205284	+	4471437	utg126_pilon	830954	205279	-	1573360	62830,2:0,63,2:0,23,1:0,142363	mismap=1e-10
1171961	GLCHR05	3459832	195487	+	4471437	utg126_pilon	577209	195494	-	1573360	387,1:0,10,2:0,239,1:0,275,0:5,78,0:1,824,0:1,735,0:1,64569,0:1,630,0:1,3848,0:2,79768,0:1,351,0:1,19508,1:0,22451,2:0,1807	mismap=1e-10
318	GLCHR05	3425323	237	+	4471437	utg126_pilon	996413	210	+	1573360	24,0:1,8,1:0,4,1:0,25,5:4,19,1:0,7,4:0,2,4:0,14,6:7,19,0:10,1,17:0,41,10:0,24	mismap=0.5
25875	GLCHR05	3419518	4344	+	4471437	utg126_pilon	996709	4348	+	1573360	564,0:1,1434,0:1,548,0:2,1798	mismap=1e-10
215210	GLCHR05	3424049	35988	+	4471437	utg126_pilon	1001244	35981	+	1573360	805,0:1,5125,0:1,751,0:1,8804,1:0,127,4:0,6,1:0,4,0:1,41,3:0,52,2:0,11024,1:0,620,0:1,8617	mismap=1e-10
1205366	GLCHR05	3213971	200979	+	4471437	utg126_pilon	335164	200971	-	1573360	24,1:0,242,1:0,19744,1:0,18,1:0,115651,0:6,409,0:1,63669,8:0,140,1:0,38,2:0,1029	mismap=1e-10
20840	GLCHR05	3205493	3496	+	4471437	utg126_pilon	1238196	3493	+	1573360	106,3:0,991,0:1,60,1:0,2335	mismap=1e-10
219319	GLCHR05	3174054	36672	+	4471437	utg126_pilon	295019	36651	-	1573360	5304,0:1,782,0:4,27518,1:0,7,1:0,10,3:0,617,5:0,561,1:0,33,3:0,50,13:0,52,0:1,1711	mismap=1e-10
417846	GLCHR05	3104583	69671	+	4471437	utg126_pilon	225343	69676	-	1573360	3484,0:2,1753,0:1,334,0:2,64100	mismap=1e-10
12634	GLCHR01	78263	2204	+	1491578	utg126_pilon	1348017	2203	+	1573360	761,1:0,399,0:1,239,0:1,644,1:0,116,1:0,42	mismap=1e-10
470799	GLCHR05	3024344	78877	+	4471437	utg126_pilon	144303	78837	-	1573360	4682,1:0,83,1:0,161,0:1,153,1:0,16,4:2,672,15:0,1,0:15,305,1:0,73,0:1,82,0:1,105,0:1,229,1:0,30,1:0,6,1:0,64,1:0,153,1:0,20,1:0,84,2:0,34,2:0,320,1:0,388,1:0,91,1:0,109,1:0,174,2:0,151,1:0,175,1:0,196,0:1,42,1:0,136,1:0,366,1:0,43,1:0,413,5:0,518,5:0,1422,6:0,57505,0:1,9797,2:0,15	mismap=1e-10
55984	GLCHR05	3027780	9337	+	4471437	utg126_pilon	1429057	9339	+	1573360	2635,0:2,6702	mismap=1e-10
436018	GLCHR05	2943986	72688	+	4471437	utg126_pilon	62277	72687	-	1573360	57504,1:0,15183	mismap=1e-10
15210	GLCHR05	2896764	2552	+	4471437	utg126_pilon	52847	2552	-	1573360	2552	mismap=1e-10
3534	GLCHR05	2944313	595	+	4471437	utg126_pilon	23084	596	-	1573360	484,0:1,111	mismap=1e-10
93686	GLCHR05	2886831	16660	+	4471437	utg126_pilon	2353	16604	-	1573360	17,2:0,2,0:1,24,2:0,22,1:0,42,11:16,15,1:0,4,2:0,10,0:3,26,0:2,5,0:1,8,1:0,7,1:0,22,4:0,1,0:5,8,0:2,5,2:0,11,0:6,3,5:0,16,1:0,12,1:0,4,1:0,13,0:1,27,0:3,9,0:4,9,2:0,6,2:0,35,1:0,16,11:21,52,0:1,24,1:0,5,1:0,72,1:0,31,2:0,3,0:1,43,2:0,15,1:0,45,1:0,13,0:1,5,1:0,27,0:3,6,1:0,6,0:1,93,2:0,28,1:0,24,1:0,40,0:3,115,2:0,27,0:1,73,2:0,53,1:0,28,0:2,55,1:0,8,0:1,33,1:0,60,0:1,18,1:0,7,2:0,91,1:0,46,1:0,15,0:1,31,1:0,16,0:1,22,1:0,30,0:2,13,1:0,83,0:1,13,1:0,108,1:0,15,0:1,97,0:1,168,0:1,178,1:0,17,2:0,16,0:1,126,1:0,90,1:0,112,0:2,69,2:0,105,2:0,182,2:0,244,5:0,161,2:0,301,0:1,3,1:0,391,0:1,33,0:1,157,0:1,507,1:0,9,0:1,230,1:0,747,1:0,987,1:0,1043,5:0,1371,0:1,185,0:1,34,6:0,150,3:0,1203,2:0,901,2:0,84,2:0,2655,5:0,28,6:0,327,1:0,23,3:0,447,3:0,21,2:0,138,1:0,122,3:0,5,4:0,968	mismap=1e-10
1097	GLCHR05	2886307	468	+	4471437	utg126_pilon	1844	462	-	1573360	20,2:0,20,1:0,3,0:2,14,0:2,22,1:0,2,0:3,31,19:0,2,0:18,15,2:0,2,0:1,19,1:0,1,0:2,37,0:1,20,0:1,6,0:1,36,1:0,12,0:5,1,9:0,7,1:0,18,0:1,3,0:2,1,3:0,11,3:0,12,1:0,7,1:0,25,1:0,15,0:1,10,0:1,9,0:2,23,3:0,15	mismap=1e-10
480	GLCHR05	2885912	178	+	4471437	utg126_pilon	1434	184	-	1573360	16,0:1,31,3:2,34,0:6,1,6:0,5,0:1,6,0:1,3,0:1,13,0:2,4,1:0,17,0:1,19,0:1,19	mismap=1e-10
304	GLCHR05	2885794	64	+	4471437	utg126_pilon	1305	65	-	1573360	29,1:0,12,0:2,22	mismap=1e-10
1507	GLCHR05	2884605	729	+	4471437	utg126_pilon	111	750	-	1573360	20,5:9,26,1:0,41,2:0,2,1:0,7,0:9,1,2:0,16,0:2,14,4:0,1,0:6,9,1:0,12,2:0,8,0:1,6,0:1,31,0:1,10,2:0,6,0:7,2,6:0,10,0:1,7,0:2,18,2:0,12,2:0,13,1:0,21,6:3,59,1:0,14,0:1,21,0:10,1,7:0,8,0:2,6,0:2,1,5:0,17,1:0,9,5:0,4,0:10,9,0:1,7,5:4,35,0:1,13,0:7,1,5:0,23,0:10,2,10:0,15,1:0,9,0:2,8,0:1,33,0:4,2,2:0,12,0:4,12,2:0,11,0:1,23	mismap=1e-10
1013683	GLCHR04	59863	169890	+	2762469	utg135_pilon	1900	169874	-	171855	8,0:3,22,2:0,7,0:1,6,1:0,3,1:0,7,4:9,52,0:1,18,0:1,6,1:0,11,4:0,3,0:1,24,3:4,8,1:0,33,1:0,2,0:1,4,2:0,2,0:2,36,0:3,9,1:0,2,0:4,4,0:1,39,2:0,52,1:0,8,1:0,72,1:0,22,1:0,75,1:0,95,2:0,80,0:3,101,0:2,39,2:0,12,0:1,57,1:0,232,1:0,1106,0:1,44,1:0,4,2:0,51,1:0,133,2:0,59,1:0,200,1:0,76,1:0,220,1:0,120,0:1,33,1:0,184,4:0,424,3:2,76,0:1,16,1:0,22038,0:1,435,0:1,60882,0:2,24191,0:1,121,0:4,56062,1:0,18,4:0,40,2:0,28,1:0,106,1:0,46,0:1,58,0:1,24,0:1,135,0:1,11,1:0,10,0:2,60,0:1,138,1:0,142,0:1,29,10:13,6,1:0,24,0:1,58,4:0,163,1:0,56,0:1,32,0:1,25,1:0,15,0:2,92,2:0,11,0:1,47,2:0,108,1:0,1,1:0,19,0:1,28,2:0,5,1:0,18,1:0,66,2:0,10,6:0,26,0:1,101,0:1,95,0:1,17,6:0,2,0:4,48,1:0,90,0:1,37,0:5,8,0:3,1,4:0,8,0:1,13,1:0,16,1:0,61	mismap=1e-10
725	GLCHR04	59236	492	+	2762469	utg135_pilon	1277	488	-	171855	11,0:1,5,2:0,8,1:0,2,0:3,13,0:1,16,2:0,1,0:5,10,0:1,4,1:0,18,8:0,1,0:7,50,9:0,1,0:2,20,0:2,12,0:1,7,1:0,11,2:0,4,0:1,9,10:0,2,0:9,14,2:0,56,8:3,15,1:0,5,1:0,18,19:20,8,0:3,18,1:0,3,1:0,4,0:1,27,0:3,1,2:0,12,1:0,9,1:0,1,0:3,16,0:3,7	mismap=1e-10
777	GLCHR04	58677	431	+	2762469	utg135_pilon	731	420	-	171855	17,3:4,23,1:0,21,1:0,14,3:0,1,0:3,11,4:0,2,0:4,5,0:2,11,6:0,5,7:0,1,0:4,25,1:0,6,0:1,63,0:1,7,0:1,4,1:0,9,2:0,23,0:2,8,17:0,5,0:20,50,2:0,25,0:5,1,5:0,8,4:0,10,1:0,18	mismap=1e-10
438	GLCHR04	58348	252	+	2762469	utg135_pilon	426	244	-	171855	13,2:0,9,1:0,3,2:0,13,3:0,18,0:2,14,0:1,9,1:0,4,14:0,2,0:17,7,1:3,9,0:2,9,2:0,10,1:0,25,0:8,2,13:0,34,1:0,30	mismap=1e-10
358	GLCHR04	57987	128	+	2762469	utg135_pilon	82	132	-	171855	21,0:4,1,6:0,16,0:1,2,2:0,3,4:0,7,0:10,7,0:2,4,1:0,54	mismap=1e-10
63716	GLCHR04	1343710	12279	+	2762469	utg138_pilon	42	12197	+	693508	15,1:0,5,0:1,13,0:6,16,1:0,27,1:0,5,6:0,2,0:10,20,14:0,1,0:10,39,0:4,16,0:1,39,10:0,2,0:12,24,2:0,1,0:1,5,7:0,4,3:0,2,0:17,6,1:0,17,8:0,1,0:7,12,3:0,8,2:0,6,0:1,7,1:0,7,1:0,26,2:0,31,2:0,11,3:0,61,1:0,8,1:0,22,1:0,30,4:0,9,1:0,11,1:0,52,2:0,8,0:2,18,1:0,8,1:0,7,1:0,6,3:0,19,2:0,16,1:0,24,1:0,22,1:0,37,0:1,2,0:3,42,0:1,32,1:0,12,1:0,44,0:1,36,1:0,45,2:0,7,0:4,1,8:0,40,1:0,9,2:0,4,0:1,6,10:7,10,1:0,22,2:0,12,0:2,27,1:0,22,0:1,3,1:0,10,0:1,15,1:0,15,0:1,6,0:1,14,1:0,9,0:1,31,5:0,1,2:0,9,1:0,16,1:0,11,0:2,13,3:0,2,0:1,25,1:0,8,0:2,12,2:0,9,5:2,7,1:0,10,4:0,3,0:3,15,0:1,8,1:0,20,1:0,15,8:0,3,0:3,10,0:3,4,2:0,11,0:1,4,2:0,18,3:0,5,0:1,17,0:1,21,0:1,39,1:0,61,0:1,57,3:0,35,1:0,39,1:0,36,0:1,44,2:0,28,0:1,29,0:1,31,5:0,6,0:1,2,0:1,26,0:3,84,3:0,1,0:1,63,1:0,28,1:0,2,1:0,28,1:0,40,3:0,74,1:0,51,2:0,128,1:0,37,0:1,46,1:0,45,2:0,13,0:1,229,1:0,160,0:2,34,2:0,14,0:1,46,0:1,35,0:1,106,0:1,74,0:1,36,0:1,75,0:1,25,4:0,10,1:0,14,1:0,26,3:0,108,0:1,86,1:0,13,1:0,22,1:0,42,2:0,18,2:0,12,0:1,180,2:0,11,0:1,17,0:1,16,1:0,40,0:1,101,1:0,67,0:1,68,1:0,216,0:1,63,2:0,22,0:1,212,0:2,132,1:0,226,1:0,314,0:1,52,2:0,547,0:1,25,1:0,116,1:0,20,1:0,74,4:0,30,0:1,738,1:0,1478,1:0,19,0:1,299,1:0,3224	mismap=1e-10
9198	GLCHR04	1355540	1533	+	2762469	utg138_pilon	12239	1533	+	693508	1533	mismap=1e-10
2208	GLCHR04	1724145	368	+	2762469	utg138_pilon	13772	368	+	693508	368	mismap=0.81
924041	GLCHR04	1358399	155103	+	2762469	utg138_pilon	14140	154930	+	693508	1127,0:1,556,0:7,31495,1:0,28,1:0,14,1:0,593,1:0,19,4:0,72,1:0,40,1:0,1494,10:0,95,8:0,62,1:0,43,2:0,31,1:0,57,3:0,44,2:0,30,1:0,29,3:0,20,1:0,19,1:0,127,2:0,9,1:0,40,1:0,13,1:0,21,1:0,124,5:0,27,1:0,18,1:0,8,1:0,57192,0:2,328,0:1,2851,0:3,17805,1:0,19,2:0,42,1:0,95,1:0,105,1:0,34,3:0,24,3:0,60,1:0,21,1:0,5,1:0,13,1:0,264,2:0,60,1:0,20,0:1,67,4:0,87,1:0,127,1:0,63,1:0,50,6:0,30,1:0,5,1:0,12,1:0,24,2:0,6,2:0,38,4:0,263,1:0,125,1:0,97,1:0,57,1:0,12,1:0,32,5:0,13,0:2,261,0:1,52,1:0,8,1:0,8,1:0,60,1:0,72,1:0,140,1:0,20,1:0,104,6:0,104,1:0,79,11:3,242,2:0,104,2:0,52,1:0,34414,7:0,44,0:1,8,1:0,10,1:0,8,3:0,11,3:0,7,1:0,115,2:0,139,1:0,20,1:0,56,1:0,5,2:0,16,1:0,107,1:0,9,1:0,46,1:0,32,2:0,6,1:0,22,1:0,25,4:0,66,1:0,105,1:0,32,1:0,63,1:0,49,1:0,5,1:0,331,1:0,91,1:0,277,3:0,7,1:0,17,1:0,41,1:0,32,1:0,37,1:0,9,1:0,39,2:0,940,1:0,60	mismap=1e-10
6946	GLCHR04	1475203	1271	+	2762469	utg138_pilon	169070	1254	+	693508	72,1:0,18,1:0,20,1:0,100,1:0,20,1:0,503,1:0,43,1:0,70,1:0,34,2:0,52,1:0,70,1:0,66,1:0,126,1:0,19,3:0,41	mismap=1e-10
359648	GLCHR04	1515256	59993	+	2762469	utg138_pilon	170325	59992	+	693508	57,1:0,142,1:0,72,1:0,21,1:0,1793,0:1,524,0:1,56915,0:1,465	mismap=1e-10
5502	GLCHR04	1724254	917	+	2762469	utg138_pilon	236267	917	+	693508	917	mismap=0.0223
5790	GLCHR04	1711721	1004	+	2762469	utg138_pilon	241840	996	+	693508	785,2:0,60,1:0,86,5:0,65	mismap=1e-10
393518	GLCHR04	1590572	65607	+	2762469	utg138_pilon	242838	65600	+	693508	65573,7:0,27	mismap=1e-10
8004	GLCHR04	1655150	1457	+	2762469	utg138_pilon	308440	1428	+	693508	479,4:0,34,8:0,100,1:0,135,1:0,115,1:0,50,1:0,109,4:0,9,1:0,322,6:3,15,4:0,45,1:0,12	mismap=3.54e-06
18820	GLCHR04	1655069	4528	+	2762469	utg138_pilon	309877	4322	+	693508	22,3:0,58,8:0,3,0:2,50,19:0,70,2:0,16,1:0,44,1:0,20,2:0,43,5:0,128,1:0,12,1:0,52,2:0,42,1:0,158,4:0,1,1:0,32,5:0,5,1:0,23,2:0,6,4:0,19,1:0,40,2:0,31,1:0,12,9:0,45,1:0,12,1:0,13,1:0,21,6:0,11,1:0,6,4:0,4,18:0,8,8:0,42,7:0,13,14:0,8,0:2,11,16:0,23,2:0,4,27:0,2,0:3,28,1:0,7,1:0,20,4:0,6,10:0,16,2:0,1512,2:1,8,10:0,4,0:9,11,0:1,23,1:0,78,8:0,5,2:0,10,0:2,9,4:0,14,0:2,11,1:0,4,0:1,3,0:1,10,0:2,2,1:0,19,0:2,12,1:0,30,0:1,2,0:2,19,0:1,10,3:0,15,1:0,27,4:0,1,0:10,27,0:2,21,1:0,19,1:0,26,1:0,36,1:0,25,0:1,66,0:3,29,1:0,4,3:0,8,0:1,7,3:2,18,2:0,4,0:5,4,1:0,35,0:1,5,0:1,20,2:0,10,0:1,22,0:2,43,0:1,29,1:0,57,3:4,9,2:0,32,0:1,9,1:0,30,0:1,24,1:0,9,0:1,18,0:4,3,1:0,14,1:0,7,0:1,7,0:1,11,7:0,77,0:7,22,0:1,35,2:0,5,0:1,17,0:3,1,2:0,10,1:0,9,0:1,26,4:0,21,1:0,12,0:1,24,0:1,9,0:1,30,1:0,1,2:0,39,3:0,5,1:0,22,1:0,44,0:1,3,1:0,19,1:0,9,1:0,3,2:0,12,1:0,16,2:0,11,9:8,26	mismap=1e-10
216963	GLCHR04	1659724	36512	+	2762469	utg138_pilon	314242	36535	+	693508	16,5:0,5,4:0,18,10:0,1,0:7,4,1:0,41,5:0,2,0:3,55,0:2,22,1:0,10,1:0,3,1:0,40,0:2,6,0:1,15,2:0,29,1:0,4,2:0,55,0:12,5,0:1,11,0:7,3,0:2,40,0:12,61,4:5,1448,0:3,104,0:2,9291,0:1,25186	mismap=1e-10
2610	GLCHR04	1659656	457	+	2762469	utg138_pilon	342282	449	-	693508	10,2:0,11,6:0,428	mismap=1e-10
1278	GLCHR04	1659685	288	+	2762469	utg138_pilon	341012	270	-	693508	56,2:0,108,1:0,38,1:0,28,2:0,12,3:0,11,9:0,17	mismap=0.000419
862	GLCHR04	1659674	301	+	2762469	utg138_pilon	340311	251	-	693508	8,1:0,59,1:0,13,1:0,64,1:0,13,1:0,15,1:0,8,6:0,21,13:0,2,4:0,10,8:0,9,8:0,6,5:0,23	mismap=0.285
1118	GLCHR04	1659637	336	+	2762469	utg138_pilon	340003	295	-	693508	21,1:0,11,1:0,12,1:0,11,4:0,43,1:0,22,3:0,53,0:1,14,6:0,7,2:0,1,1:0,38,17:5,23,6:0,11,4:0,22	mismap=0.000414
46144	GLCHR04	1696435	7751	+	2762469	utg138_pilon	353505	7742	+	693508	37,1:0,14,2:0,12,2:0,82,2:0,7557,2:0,40	mismap=1e-10
8706	GLCHR04	1728253	1458	+	2762469	utg138_pilon	361247	1457	+	693508	1428,1:0,29	mismap=1e-10
686935	GLCHR04	1711700	114681	+	2762469	utg138_pilon	364841	114657	+	693508	639,1:0,233,1:0,773,0:1,1483,0:1,161,0:1,4978,0:1,573,0:1,1407,0:1,712,0:1,4346,4:0,2671,0:1,330,0:2,92266,1:0,3714,10:0,9,1:0,13,2:0,108,1:0,35,5:0,11,1:0,34,3:0,128,2:0,6,2:0,17	mismap=1e-10
898472	GLCHR04	1828536	150498	+	2762469	utg138_pilon	479500	150397	+	693508	27,2:0,16,1:0,515,1:0,14,3:0,93,4:0,46,2:0,5,0:1,23,2:0,2,3:0,6,4:0,38,2:0,10,1:0,20,2:0,78,1:0,34,1:0,9,9:0,142,1:0,80,2:0,16,1:0,129,1:0,12,1:0,112,2:0,78,2:0,5,2:0,13,1:0,74,2:0,10,3:0,33,0:1,52,1:0,37,0:1,4,2:0,51,2:0,50,1:0,1,2:0,41,9:0,139,5:0,32,1:0,18,3:0,43,1:0,90,8:3,1196,3:0,3,0:1,13,2:0,18,8:0,4,0:10,24,2:0,27,1:0,14,2:0,38,0:1,139,2:0,52,1:0,51,4:0,1,0:3,41,1:0,386,1:0,61,3:0,5,0:2,39,1:0,5,1:0,5,1:0,39,0:1,24,6:0,2,0:4,124,0:2,24,2:0,13,1:0,39,2:0,24,1:0,2,0:1,33857,1:0,463,2:0,19,1:0,10058,0:5,627,0:1,91067,0:1,724,0:1,8932	mismap=1e-10
148886	GLCHR04	1983628	24990	+	2762469	utg138_pilon	38647	24964	-	693508	17831,0:1,900,1:0,3,1:0,511,4:0,886,9:0,551,1:0,60,1:0,66,2:0,12,1:0,616,1:0,26,1:0,9,1:0,177,1:0,128,2:0,21,1:0,149,1:0,10,1:0,223,0:1,808,0:1,1974	mismap=1e-10
229100	GLCHR04	2000834	38334	+	2762469	utg138_pilon	654862	38337	+	693508	1591,0:1,435,0:1,4037,3:0,380,1:0,63,1:0,457,1:0,83,1:0,31,1:0,117,0:1,22316,0:1,8465,0:7,351	mismap=1e-10
1010	GLCHR04	2039207	174	+	2762469	utg138_pilon	693261	174	+	693508	174	mismap=1e-10
423	GLCHR02	204634	123	+	1519671	utg176_pilon	156	129	+	845037	14,0:1,18,0:2,42,2:4,11,0:1,36	mismap=0.5
524817	GLCHR02	204845	87975	+	1519671	utg176_pilon	374	87930	+	845037	15,1:0,9,2:0,3,1:0,16,0:2,11,2:0,58,3:0,42,1:0,16,1:0,6,1:0,29,0:1,12,2:0,21,1:0,10,2:0,13,1:0,27,1:0,8,0:1,3,1:0,5,0:6,2,4:0,18,1:0,15,1:0,36,1:0,3,3:0,14,20:0,3,0:18,10,1:0,38,8:0,12,2:0,16,3:0,1,0:8,33,4:0,29,1:0,111,2:0,32,0:1,56,1:0,30,1:0,78,1:0,77,1:0,62,1:0,22,1:0,129,1:0,45,0:2,53,1:0,6,0:1,2,0:1,68,1:0,2,1:0,59,0:1,15,3:0,13117,2:0,32,1:0,73358	mismap=1e-10
57401	GLCHR02	302746	9581	+	1519671	utg176_pilon	747153	9580	-	845037	6096,1:0,3484	mismap=1e-10
296097	GLCHR02	299952	49745	+	1519671	utg176_pilon	97890	49699	+	845037	3523,1:0,214,0:1,4,2:0,72,1:0,353,1:0,134,2:0,132,1:0,194,1:0,153,0:1,19,1:0,205,1:0,21,0:2,391,5:0,1333,1:0,434,1:0,38,1:0,373,1:0,272,0:1,21,1:0,2030,1:0,16,2:0,225,2:0,29,1:0,350,3:0,57,1:0,1392,1:0,18,3:0,29,8:0,483,2:0,37089,2:0,2,5:0,10,0:6,4,4:0,10,0:3,2,4:0,17,0:2,4,2:0,30	mismap=1e-10
1342297	GLCHR02	350088	223965	+	1519671	utg176_pilon	147943	223981	+	845037	21,0:11,3,11:0,205,12:0,1,0:6,6,1:0,7,0:1,10,9:16,362,0:8,23812,0:1,612,0:1,25951,0:6,383,0:1,75542,3:0,341,0:1,96673	mismap=1e-10
474288	GLCHR02	574253	79065	+	1519671	utg176_pilon	374967	79065	+	845037	79065	mismap=1e-10
741964	GLCHR02	653361	124005	+	1519671	utg176_pilon	454076	123993	+	845037	124,0:2,144,5:3,12,1:0,9,2:0,3,0:3,12,0:3,3,4:0,3,0:4,20,0:1,5,6:0,1,0:4,7,3:0,7,6:0,61,4:3,8,2:0,9,0:2,10,0:1,6,6:0,25,1:0,4,0:1,7,14:0,3,3:0,5,0:10,12,3:4,6,0:3,164,1:0,43937,0:2,31205,0:1,16334,0:1,590,0:1,31208	mismap=1e-10
15556	GLCHR02	792388	2616	+	1519671	utg176_pilon	264350	2618	-	845037	1779,0:1,651,0:1,186	mismap=1e-10
481974	GLCHR02	779468	80421	+	1519671	utg176_pilon	580687	80421	+	845037	11676,5:0,468,2:0,1098,0:1,397,0:3,23274,2:0,41,0:1,8173,1:0,6,1:0,25276,0:1,744,0:1,7068,0:1,664,0:3,1525	mismap=1e-10
414649	GLCHR02	860006	69161	+	1519671	utg176_pilon	661108	69164	+	845037	1777,0:1,493,0:3,59435,1:0,7455	mismap=1e-10
73914	GLCHR02	928981	12352	+	1519671	utg176_pilon	730291	12348	+	845037	890,4:0,10640,0:3,2,2:0,770,1:0,43	mismap=1e-10
603265	GLCHR02	941649	101999	+	1519671	utg176_pilon	742676	101935	+	845037	45699,0:3,37663,4:0,266,2:0,10372,2:0,962,1:0,109,4:0,573,1:0,170,1:0,105,1:0,18,1:0,79,1:0,96,2:0,39,1:0,562,0:1,44,1:0,70,2:0,22,0:1,90,6:0,8,3:0,96,0:1,44,0:1,123,1:0,99,3:0,50,2:0,116,1:0,18,1:0,193,1:0,33,1:0,314,1:0,9,1:0,76,1:0,49,1:0,287,2:0,54,1:0,118,0:1,172,1:0,24,1:0,9,2:0,46,5:0,28,1:0,108,2:0,292,1:0,28,1:0,34,1:0,70,1:0,10,1:0,95,1:0,146,1:0,68,1:0,26,0:1,20,2:0,78,1:0,27,2:0,17,0:1,71,1:0,98,1:0,37,1:0,59,1:0,90,1:0,10,2:0,30,5:0,3,5:0,1,0:4,12,1:0,147,1:0,3,1:0,32,2:0,55,1:0,36,5:0,49,0:1,17,2:0,16,0:1,36,3:0,32,0:1,21,1:0,11,0:2,2,11:0,15,0:1,6,0:2,2,2:0,4,1:0,3,1:0,10,0:1,6,0:5,4,2:0,10,2:0,40,0:3,17,1:0,9,4:4,10,4:0,9,0:3,29,6:5,8,0:2,12,3:0,2,0:4,46,0:1,4,1:0,15,0:3,1,2:0,10,2:0,18,4:0,31,0:1,16,0:3,24,0:3,8,1:0,6,1:0,5,2:0,9,2:0,13,3:0,15,0:1,12,0:3,23,0:1,10,1:0,15,1:0,6,0:1,25,0:2,15,2:0,2,0:9,10,1:0,3,1:0,11,1:0,13,2:0,18,1:0,22,0:1,3,0:1,7,8:10,24,0:14,9,0:5,4,1:0,18,0:1,4,0:4,2,6:0,12,0:2,10,10:0,3,0:7,7,0:6,30,1:0,10,6:6,11,2:0,13,0:1,16,5:0,1,0:10,15,0:1,1,1:0,6,1:0,3,0:2,12,0:1,19,2:0,7,0:3,1,4:0,13,0:1,6,3:0,18,0:1,3,6:0,2,0:6,8,0:1,6,1:0,12,0:1,11,1:0,14,0:4,25,0:2,7	mismap=1e-10
248	GLCHR02	1043749	132	+	1519671	utg176_pilon	844704	140	+	845037	31,1:0,37,0:21,6,16:0,27,0:4,14	mismap=6.75e-07
310	GLCHR05	2778768	101	+	4471437	utg177_pilon	789019	96	-	789175	12,1:0,31,1:0,2,2:0,26,1:0,25	mismap=1e-10
238	GLCHR05	2778483	116	+	4471437	utg177_pilon	788742	117	-	789175	19,1:0,17,0:4,15,1:0,4,8:7,22,4:0,10,0:5,1,1:0,13	mismap=4.88e-06
1296973	GLCHR05	2560739	217487	+	4471437	utg177_pilon	571106	217379	-	789175	1114,0:1,958,1:0,61725,39:0,58623,0:1,44845,1:0,144,1:0,27,6:0,8036,1:0,5145,11:0,231,1:0,161,0:1,82,2:0,34,1:0,437,1:0,45,2:0,19,1:0,10569,0:1,562,0:3,16942,1:0,2904,1:0,778,1:0,47,1:0,4,1:0,28,1:0,924,1:0,99,1:0,72,2:0,29,1:0,160,2:0,62,1:0,116,1:0,103,1:0,126,1:0,284,1:0,51,1:0,28,2:0,58,2:0,5,0:1,10,0:1,45,0:1,83,1:0,29,1:0,30,1:0,71,0:1,14,1:0,7,2:0,46,1:0,6,2:0,41,1:0,22,1:0,42,0:1,43,2:0,5,0:1,56,2:4,48,1:0,40,1:0,50,0:2,30,7:0,2,0:9,11,0:3,1,0:2,10,1:0,24,1:0,69,1:0,22,4:4,58,2:0,15,0:1,15,0:1,6,0:1,5,0:6,4,3:0,11,1:0,47,3:0,9,0:1,12,3:3,7,1:0,12,0:2,41,0:2,4,0:12,2,14:0,37,5:4,15,0:1,12,0:8,3,4:0,26,0:2,7,0:2,5,1:0,4,3:0,10,1:0,34,1:0,10,1:0,15,2:0,6,3:0,44,1:0,9,8:0,2,0:2,42,1:0,21,4:0,8,0:4,4,0:3,1,0:2,29,0:1,3,3:0,23,0:4,24,3:0,16,2:0,10,3:0,4,2:0,25,2:0,3,0:1,5,2:0,7,0:2,14,1:0,7,7:0,1,0:9,22,7:0,1,0:1,5,0:1,41,2:0,15,3:0,14	mismap=1e-10
